Part,Source_PDF,Auxiliary_Flash_KB,DAC_Outputs,Motor_Control_PWM,Number_of_DACs,Number_of_Op_Amps,Quadrature_Encoder,CPU,WDT,POR,BOR,ADC_Resolution_bits,Hardware_RTC,RAM_KB,TempRange_Max,TempRange_Min,CPU_Speed_Max_MHz,Program_Memory_KB,Hardware_Touch,USART,Pincount,I2C,EEPROM_bytes,Packages,SPI,DAC_Resolution_Bits,Number_of_Comparators,IO_Pins_Max,ADC_Channels,Timers_16bit,CCL_LUTs,Voltage_Max,Voltage_Min,CCP,PWM_outputs,Input_Capture,CTMU_Channels,External_Interrupts,Windowed_WDT,DMA_Channels,Timers_8bit,USB,USB_Modules,Output_Compare,CAN_CANFD,TCB_count,TCA_count,Event_System_Channels,PTC_Channels,Output_Compare_PWM,Motor_Control_PWM_PIC,TCD_count,Remappable_Pins,TCC_count,TC_count,TCE_count,TCF_count,IOC_Pins
ATTINY84,datasheets\Atmel-7819_Automotive-Microcontrollers-ATtiny24-44-84-Appendix-B_Datasheet.pdf,0,0,0,0,0,0,AVR,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY841,datasheets\Atmel-8495-8-bit-AVR-Microcontrollers-ATtiny441-ATtiny841_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY84A,datasheets\Atmel-7819_Automotive-Microcontrollers-ATtiny24-44-84-Appendix-B_Datasheet.pdf,0,0,0,0,0,0,AVR,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY85,datasheets\Atmel-7669-ATtiny25-45-85-Appendix-B-Automotive-Specification-at-1.8V_Datasheet.pdf,0,0,0,0,0,0,AVR,,,,,Yes,,,,,,,,,,,,,,,,,,,3.6,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY861,datasheets\Atmel-2588-8-bit-AVR-Microcontrollers-tinyAVR-ATtiny261-ATtiny461-ATtiny861_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY861A,datasheets\Atmel-2588-8-bit-AVR-Microcontrollers-tinyAVR-ATtiny261-ATtiny461-ATtiny861_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Yes,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY87,datasheets\ATtiny87-167-DataSheet-DS40002167A.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,512 Bytes,,,,8,,,,,512 Bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY88,datasheets\doc8008.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,10,Yes,512 Bytes,85,-40,,8,PTC,,,,64 Bytes,"PDIP, QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTINY9,datasheets\8127_125.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC128D3,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC128D4,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC128L3U,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC128L4U,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC256L3U,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC256L4U,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC64D3,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC64D4,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC64L3U,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATUC64L4U,datasheets\doc32000.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128A1U,datasheets\Atmel-8331-8-and-16-bit-AVR-Microcontroller-XMEGA-AU_Manual.pdf,0,0,0,0,0,0,AVR,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128A3,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,8,,,,128,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128A3U,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,,,,,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128A4U,datasheets\Atmel-8331-8-and-16-bit-AVR-Microcontroller-XMEGA-AU_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128B1,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128B3,datasheets\Atmel-8074-8-and-16-bit-AVR-Microcontroller-XMEGA-B-ATxmega64B3-ATxmega128B3_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,8,,,,128,PTC,,,,2K,64A,,,,,,,,,,,,,,,,,,Full Speed,1,,,,,,,,,,,,,,,
ATXMEGA128C3,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128D3,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA128D4,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA16A4,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,0,1,0,1,0,0,AVR,Yes,,,12,Yes,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA16A4U,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,0,1,0,1,0,0,AVR,Yes,,,12,Yes,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA16C4,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA16D4,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA16E5,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA192A3,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,16,,,,192,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA192A3U,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,,,,,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA192C3,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA192D3,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA256A3,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,16,,,,256,,,,,,64A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA256A3B,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,,,,,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA256A3BU,datasheets\Atmel-8331-8-and-16-bit-AVR-Microcontroller-XMEGA-AU_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA256A3U,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,,,,,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA256C3,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA256D3,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA32A4,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,0,1,0,1,0,0,AVR,Yes,,,12,Yes,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA32A4U,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,0,1,0,1,0,0,AVR,Yes,,,12,Yes,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA32C3,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA32C4,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA32D3,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA32D4,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA32E5,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA384C3,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA384D3,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64A1U,datasheets\Atmel-8331-8-and-16-bit-AVR-Microcontroller-XMEGA-AU_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64A3,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,4,,,,64,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64A3U,datasheets\Atmel-8068-8-and16-bit-AVR-XMEGA-A3-Microcontrollers_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,,,,,,,,,,,"QFN, TQFP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64A4U,datasheets\Atmel-8331-8-and-16-bit-AVR-Microcontroller-XMEGA-AU_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64B1,datasheets\Atmel-8330-8-and-16-bit-AVR-Microcontroller-XMEGA-B-ATxmega64B1-ATxmega128B1_Datasheet.pdf,0,0,0,0,0,0,AVR,Yes,Yes,,,Yes,4,,,,,PTC,,,,,100A,,,,,,,,,,,,,,,,,,Full Speed,1,,,,,,,,,,,,,,,
ATXMEGA64B3,datasheets\Atmel-8330-8-and-16-bit-AVR-Microcontroller-XMEGA-B-ATxmega64B1-ATxmega128B1_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64C3,datasheets\Atmel-8465-8-and-16-bit-AVR-Microcontrollers-XMEGA-C_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64D3,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA64D4,datasheets\Atmel-8210-8-and-16-bit-AVR-Microcontrollers-XMEGA-D_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATXMEGA8E5,datasheets\Atmel-42005-8-and-16-bit-AVR-Microcontrollers-XMEGA-E_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVR16DD14,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,2,125,-40,24,16,,2,14,1,256,,1,10,1,11,7,3,4,,,,,,,11,Yes,,,,,,,2,1,6,,,,1,,,,,,
AVR16DD20,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,2,125,-40,24,16,,2,20,1,256,,1,10,1,17,13,3,4,,,,,,,17,Yes,,,,,,,2,1,6,,,,1,,,,,,
AVR16DD28,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,2,125,-40,24,16,,2,28,1,256,,1,10,1,23,19,4,4,,,,,,,23,Yes,,,,,,,3,1,6,,,,1,,,,,,
AVR16DD32,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,2,125,-40,24,16,,2,32,1,256,,1,10,1,27,23,4,4,,,,,,,27,Yes,,,,,,,3,1,6,,,,1,,,,,,
AVR16DU14,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,2,85,-40,24,16,,2,14,1,256,,1,,1,9,5,3,4,5.5,1.8,,3,,,9,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR16DU20,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,2,85,-40,24,16,,2,20,1,256,,1,,1,15,11,3,4,5.5,1.8,,3,,,15,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR16DU28,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,2,85,-40,24,16,,2,28,1,256,,1,,1,21,17,3,4,5.5,1.8,,3,,,21,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR16DU32,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,2,85,-40,24,16,,2,32,1,256,,1,,1,25,21,3,4,5.5,1.8,,3,,,25,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR16EA28,datasheets\AVR16EA28-32-48-DataSheet-DS40002498.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,2,125,-40,20,16,,3,28,1,512,,1,10,2,,20,6,4,5.5,1.8,,,,,24,Yes,,,,,,,4,2,6,,,,,,,,,,
AVR16EA32,datasheets\AVR16EA28-32-48-DataSheet-DS40002498.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,2,125,-40,20,16,,3,32,1,512,,1,10,2,,24,6,4,5.5,1.8,,,,,28,Yes,,,,,,,4,2,6,,,,,,,,,,
AVR16EA48,datasheets\AVR16EA28-32-48-DataSheet-DS40002498.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,2,125,-40,20,16,,3,48,1,512,,1,10,2,,28,6,4,5.5,1.8,,,,,42,Yes,,,,,,,4,2,6,,,,,,,,,,
AVR16EB14,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,4,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,2,125,-40,20,16,,1,14,1,512,,1,,2,12,8,3,4,5.5,1.8,,8,,,12,Yes,,,,,,,2,,6,,,,,,,,1,1,
AVR16EB20,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,4,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,2,125,-40,20,16,,1,20,1,512,,1,,2,18,14,3,4,5.5,1.8,,8,,,18,Yes,,,,,,,2,,6,,,,,,,,1,1,
AVR16EB28,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,4,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,2,125,-40,20,16,,1,28,1,512,,1,,2,24,20,3,4,5.5,1.8,,8,,,24,Yes,,,,,,,2,,6,,,,,,,,1,1,
AVR16EB32,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,4,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,2,125,-40,20,16,,1,32,1,512,,1,,2,28,24,3,4,5.5,1.8,,8,,,28,Yes,,,,,,,2,,6,,,,,,,,1,1,
AVR32DD14,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,4,125,-40,24,32,,2,14,1,256,,1,10,1,11,7,3,4,,,,,,,11,Yes,,,,,,,2,1,6,,,,1,,,,,,
AVR32DD20,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,4,125,-40,24,32,,2,20,1,256,,1,10,1,17,13,3,4,,,,,,,17,Yes,,,,,,,2,1,6,,,,1,,,,,,
AVR32DD28,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,4,125,-40,24,32,,2,28,1,256,,1,10,1,23,19,4,4,,,,,,,23,Yes,,,,,,,3,1,6,,,,1,,,,,,
AVR32DD32,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,4,125,-40,24,32,,2,32,1,256,,1,10,1,27,23,4,4,,,,,,,27,Yes,,,,,,,3,1,6,,,,1,,,,,,
AVR32DU14,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,4,85,-40,24,32,,2,14,1,256,,1,,1,9,5,3,4,5.5,1.8,,3,,,9,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR32DU20,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,4,85,-40,24,32,,2,20,1,256,,1,,1,15,11,3,4,5.5,1.8,,3,,,15,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR32DU28,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,4,85,-40,24,32,,2,28,1,256,,1,,1,21,17,3,4,5.5,1.8,,3,,,21,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR32DU32,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,4,85,-40,24,32,,2,32,1,256,,1,,1,25,21,3,4,5.5,1.8,,3,,,25,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR32EA28,datasheets\AVR16EA28-32-48-DataSheet-DS40002498.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,4,125,-40,20,32,,3,28,1,512,,1,10,2,,20,6,4,5.5,1.8,,,,,24,Yes,,,,,,,4,2,6,,,,,,,,,,
AVR32EA32,datasheets\AVR16EA28-32-48-DataSheet-DS40002498.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,4,125,-40,20,32,,3,32,1,512,,1,10,2,,24,6,4,5.5,1.8,,,,,28,Yes,,,,,,,4,2,6,,,,,,,,,,
AVR32EA48,datasheets\AVR16EA28-32-48-DataSheet-DS40002498.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,4,125,-40,20,32,,3,48,1,512,,1,10,2,,28,6,4,5.5,1.8,,,,,42,Yes,,,,,,,4,2,6,,,,,,,,,,
AVR32EB14,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,,125,-40,20,,,,,,,,,,,,,,,5.5,1.8,,8,,,,Yes,,,,,,,,,,,,,,,,,,,
AVR32EB20,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,,125,-40,20,,,,,,,,,,,,,,,5.5,1.8,,8,,,,Yes,,,,,,,,,,,,,,,,,,,
AVR32EB28,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,,125,-40,20,,,,,,,,,,,,,,,5.5,1.8,,8,,,,Yes,,,,,,,,,,,,,,,,,,,
AVR32EB32,datasheets\AVR16EB14_20_28_32-Prelim-DataSheet-DS40002522.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,12,Yes,,125,-40,20,,,,,,,,,,,,,,,5.5,1.8,,8,,,,Yes,,,,,,,,,,,,,,,,,,,
AVR32SD20,datasheets\AVR32SD20-28-32-Data-Sheet-DS40002629.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,4,125,-40,20,32,,2,20,1,256,,2,10,3,15,13,5,6,5.5,2.7,,3,,,15,Yes,,,,,,,4,1,6,,,,1,,,,,,
AVR32SD28,datasheets\AVR32SD20-28-32-Data-Sheet-DS40002629.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,4,125,-40,20,32,,3,28,1,256,,2,10,3,21,19,5,6,5.5,2.7,,3,,,21,Yes,,,,,,,4,1,6,,,,1,,,,,,
AVR64DD14,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,8,125,-40,24,64,,2,14,1,256,,1,10,1,11,7,3,4,,,,,,,11,Yes,,,,,,,2,1,6,,,,1,,,,,,
AVR64DD20,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,8,125,-40,24,64,,2,20,1,256,,1,10,1,17,13,3,4,,,,,,,17,Yes,,,,,,,2,1,6,,,,1,,,,,,
AVR64DD28,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,8,125,-40,24,64,,2,28,1,256,,1,10,1,23,19,4,4,,,,,,,23,Yes,,,,,,,3,1,6,,,,1,,,,,,
AVR64DD32,datasheets\AVR32-16DD20-14-Complete-DataSheet-DS40002413.pdf,0,1,0,1,0,0,AVR,Yes,Yes,Yes,12,Yes,8,125,-40,24,64,,2,32,1,256,,1,10,1,27,23,4,4,,,,,,,27,Yes,,,,,,,3,1,6,,,,1,,,,,,
AVR64DU28,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,8,85,-40,24,64,,2,28,1,256,,1,,1,21,17,3,4,5.5,1.8,,3,,,21,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
AVR64DU32,datasheets\AVR32-16DU-14-20-28-32-Prelim-DataSheet-DS40002576.pdf,0,0,0,0,0,0,AVR,Yes,Yes,Programmable BOR,10,Yes,8,85,-40,24,64,,2,32,1,256,,1,,1,25,21,3,4,5.5,1.8,,3,,,25,Yes,,,Full Speed,1,,,2,1,6,,,,,,,,,,
